"SITE","DATE","STANDTEMP","InvGPP","InvER","slope_InvGPP_5_DAY_RANGE","yint_InvGPP_5_DAY_RANGE","Fstatistic_InvGPP_5_DAY_RANGE","dF_InvGPP_5_DAY_RANGE","p_InvGPP_5_DAY_RANGE","slope_InvER_5_DAY_RANGE","yint_InvER_5_DAY_RANGE","Fstatistic_InvER_5_DAY_RANGE","dF_InvER_5_DAY_RANGE","p_InvER_5_DAY_RANGE"
"nwis_01480617",2007-11-09,0.973964085,0.558181954,NA,-0.403439740012075,0.952050779734438,1.58031612926813,1,0.297679709540736,NA,NA,NA,NA,NA
"nwis_01480617",2007-11-10,0.893489146,0.71223702,NA,-0.403439740012075,0.952050779734438,1.58031612926813,1,0.297679709540736,NA,NA,NA,NA,NA
"nwis_01480617",2007-11-11,0.946189106,0.534376401,NA,0.00695895620221399,0.772426434420259,3.10689786023856e-05,1,0.995819560522076,NA,NA,NA,NA,NA
"nwis_01480617",2007-11-12,0.741025923,0.513150243,0.768081527,0.00695895620221399,0.772426434420259,3.10689786023856e-05,1,0.995819560522076,1.12897131330278,-0.0685154824807157,NA,1,NA
"nwis_01480617",2007-11-13,0.548661882,0.786861835,0.550908043,0.00695895620221399,0.772426434420259,3.10689786023856e-05,1,0.995819560522076,1.12897131330278,-0.0685154824807157,NA,1,NA
"nwis_01480617",2007-11-15,0.638907834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nwis_01480617",2007-11-16,0.885884687,1.564470881,NA,0.542619731358399,0.426232480082069,0.0789752608630982,1,0.805095945406418,NA,NA,NA,NA,NA
"nwis_01480617",2007-11-20,1.036671445,NA,0.545510892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nwis_01480617",2008-03-05,0.891055413,0.394389371,NA,0.0422031148558322,0.593386952012042,0.000335857197265829,1,0.986256156316226,NA,NA,NA,NA,NA
"nwis_01480617",2008-03-06,1.035446063,0.257828932,0.526107958,0.128073299437317,0.437716315267255,0.00351431663042271,1,0.955024168898849,1.3115244310337,-0.973097861499507,1.83359167938724,1,0.247150434717223
"nwis_01480617",2008-03-07,1.102028217,0.280190063,0.344515549,0.262608645455643,0.249323072127394,0.0169570359386868,1,0.900649111340342,1.39102532960316,-1.06824869912818,2.82044405707423,1,0.153906921591863
"nwis_01480617",2008-03-08,1.056900751,1.668596641,0.338264222,0.450992736568223,0.0113422031539368,0.0573306177939033,1,0.817625555857721,1.49611100260162,-1.1912990102379,4.37477520695946,1,0.0814183317162199
"nwis_01480617",2008-03-09,1.173450643,0.928499427,0.816781188,0.450992736568223,0.0113422031539368,0.0573306177939033,1,0.817625555857721,1.49611100260162,-1.1912990102379,4.37477520695946,1,0.0814183317162199
"nwis_01480617",2008-03-10,1.246048463,0.305345567,0.557636489,0.74235672683604,-0.307603399244174,0.471157204075165,1,0.511855616687758,0.633897798022554,-0.236565032481937,3.12720929956795,1,0.120318716661832
"nwis_01480617",2008-03-11,1.067022835,0.198929131,0.340267025,0.854317281409254,-0.435737460715851,0.740969458889958,1,0.414403053901588,0.430150650236114,-0.00663834276227446,1.85110120955317,1,0.210747112742587
"nwis_01480617",2008-03-12,1.048009677,0.224482006,0.349791594,0.908243366601628,-0.476939164229609,0.935372004344623,1,0.361795227054357,0.447853043740324,-0.0382160367606372,2.28190845540159,1,0.169334763390935
"nwis_01480617",2008-03-13,1.026258014,0.19419388,0.294942075,1.04907146241295,-0.611744598045789,1.22929637567082,1,0.299759711385602,0.460371828646874,-0.0210453340993885,2.19464829196952,1,0.176768308965429
"nwis_01480617",2008-03-15,0.690355088,0.144937095,0.290102779,0.213735070103398,0.00314520317214763,9.33920355117363,1,0.0223389750239307,0.224840391474686,0.183226188876618,0.785451537445179,1,0.409591547216519
"nwis_01480617",2008-03-16,0.786676444,0.181164687,0.47659354,0.118377515130257,0.0854141908703426,2.26845434156052,1,0.192380698323111,-0.0256685291594498,0.399350808637924,0.00612873424716344,1,0.940636791042038
"nwis_01480617",2008-03-17,0.857620746,0.236085516,0.311825772,0.141415166031271,0.0670111913465506,2.17557398508362,1,0.214241318627903,0.0313917154220125,0.353769787449089,0.00590144201286696,1,0.942455094255277
"nwis_01480617",2008-03-18,0.939479889,0.177548818,0.567258411,0.11585091288982,0.0871451735497467,0.797489838706704,1,0.43764146328497,0.13312898248877,0.273643201579755,0.0576549152145112,1,0.82571373323634
"nwis_01480617",2008-03-25,0.96907786,0.188803009,0.238956898,0.0922447520765288,0.096866778037142,0.0893419739682133,1,0.784524766651045,0.605768655651265,-0.284150825363564,0.221109460335705,1,0.670268285486892
"nwis_01480617",2008-03-26,0.822421159,0.165546015,0.155417387,0.00286436551137718,0.192000283007683,3.49593274732259e-05,1,0.995565551300906,0.576694521171457,-0.253205285482365,0.266678204392484,1,0.63280537000638
"nwis_01480617",2008-03-27,0.876763043,0.224677105,0.141292262,0.0816186358422155,0.121625740057655,0.36484864307807,1,0.572181865961843,0.176277322656902,0.104606134983019,0.311529485440154,1,0.600811180276786
"nwis_01480617",2008-03-29,0.886797073,0.156389457,0.438883497,0.155455112898719,0.0477628084210744,1.67470908048414,1,0.236685494572161,0.172175277557907,0.104290874294691,0.551758437797217,1,0.481778528478486
"nwis_01480617",2008-03-30,0.896835998,0.159582267,0.301514359,0.157349948491772,0.0452693444127635,1.96407134792796,1,0.198660487963132,0.186182660438213,0.0858581906409045,0.689543554363216,1,0.430401898006078
"nwis_01480617",2008-03-31,0.877675026,0.272269682,0.278237795,0.180725419347595,0.0269112575400825,2.60500812439024,1,0.145190583254367,0.280102587564075,0.0101884586341391,1.53806516464468,1,0.250045814990352
"nwis_01480617",2008-04-01,0.538792019,0.163080361,0.21239992,0.175557581105252,0.0334088834658308,2.55925002791537,1,0.148318081827421,0.346235737695726,-0.03690255030655,2.66265891232153,1,0.141373654307896
"nwis_01480617",2008-04-02,0.622387927,0.110052839,0.216978173,0.143334849456382,0.0583358296393968,1.4792164604759,1,0.258562027125621,0.457143010510458,-0.11072694502178,5.82699928765698,1,0.0422491303545978
"nwis_01480617",2008-04-03,0.815752171,0.125297677,0.212936635,0.174074947054865,0.0323451047363149,2.5836308903029,1,0.142435598062711,0.499333548119311,-0.14639900666673,8.38878736060069,1,0.0177005417677067
"nwis_01480617",2008-04-04,0.777296194,0.158980305,0.167028086,0.210884598940734,0.0090832585802588,3.03640948488928,1,0.119583677698363,0.326390808064464,-0.0371079048264809,6.48868169028095,1,0.0343191639508527
"nwis_01480617",2008-04-05,0.610081765,0.129305016,0.140933606,0.285437134579009,-0.038368031867873,4.15982632511777,1,0.0807646808902938,0.237801307830729,0.0192776502757876,2.68415561715998,1,0.145360931213236
"nwis_01480617",2008-04-06,0.66085488,0.16223756,0.139432793,0.100477058017803,0.0782443875016754,0.50566046936605,1,0.503716210846203,0.0832044042665835,0.116746894919456,0.252379868390429,1,0.633305622374088
"nwis_01480617",2008-04-07,0.746764444,0.21160511,0.182438253,0.198963250597405,0.00590294576382587,1.43339126083437,1,0.2848721085288,0.24624746925488,-0.00301375454496527,2.08762243020982,1,0.208113783379593
"nwis_01480617",2008-04-08,0.596883388,0.104838746,0.108536563,0.161819925302395,0.0352309303012757,0.729842655147014,1,0.441080205085847,0.37217661164335,-0.102446099695806,23.4540710209182,1,0.00838218987431031
"nwis_01480617",2008-04-16,0.289156282,0.098863041,0.188966716,-0.0127461503419184,0.151969645773179,0.000927709764310652,1,0.977160667758211,0.177940055307744,0.123476813068192,5.89767212471565,1,0.0720967106506784
"nwis_01480617",2008-04-17,0.124715186,0.083146406,0.136712859,-0.0105900057679062,0.150553745439066,0.000808193433586673,1,0.97842000592993,0.18571379150509,0.118371944029358,6.35534753476804,1,0.0531110069282983
"nwis_01480617",2008-04-18,-0.10136303,0.077609855,0.132450371,-0.0105900057679062,0.150553745439066,0.000808193433586673,1,0.97842000592993,0.18571379150509,0.118371944029358,6.35534753476804,1,0.0531110069282983
"nwis_01480617",2008-04-19,-0.217776799,0.077493662,0.116607615,0.0374391501192328,0.147501734734178,0.0163019133712616,1,0.902574831735044,0.115406928628997,0.122839590694419,2.37888416653575,1,0.173925719284836
"nwis_01480617",2008-04-20,-0.222384762,0.080159502,0.064270285,0.0493517208509716,0.14617790086709,0.0367135336479291,1,0.853488962849114,0.0827266541619293,0.12647132183789,1.21183259219108,1,0.307377578183456
"nwis_01480617",2008-04-21,-0.053504348,0.496854469,0.069617862,0.0458926660575171,0.146734423574887,0.0381886670096367,1,0.849936901995074,0.0655323150041612,0.129237696110123,0.796922202162211,1,0.398071923990275
"nwis_01480617",2008-04-22,-0.079623211,0.142510952,0.071547331,0.200855708008232,0.175512650506795,0.465541010284698,1,0.514312268777306,-0.00142915532797504,0.118407375743711,0.000268500341507499,1,0.987327753096693
"nwis_01480617",2008-04-24,-0.328935372,0.101297523,0.134486368,0.52515088615732,0.253725286504959,2.01391395323301,1,0.205662032064853,-0.0533858007492011,0.105733286228852,0.187932283217937,1,0.679795465654664
"nwis_01480617",2008-04-25,-0.263234017,0.115571144,0.153020784,0.494058241123405,0.257630818779945,1.51636712206201,1,0.272925622370375,-0.0537636712685832,0.105780750364104,0.154818316470925,1,0.710190859883597
"nwis_01480617",2008-04-26,-0.230446145,0.144117741,0.153699308,0.449539094778241,0.262308122939139,1.02391645188401,1,0.36882762141852,-0.088974927914128,0.10948014198949,0.476190279639633,1,0.528103176718594
"nwis_01480617",2008-04-27,0.06766525,0.174271199,0.153525861,0.16260812317887,0.162695397735356,16.5145750255217,1,0.0268697327845312,-0.0394631804248285,0.126668945517807,0.0980621426705404,1,0.774675965911573
"nwis_01480617",2008-05-03,0.050143828,0.188076218,0.196258931,0.0864788503936486,0.150128065204383,0.346998730815125,1,0.587477078722298,0.201728884438803,0.183330868611767,9.58955954254362,1,0.0363371789294411
"nwis_01480617",2008-05-04,-0.102811516,0.130857194,0.174074188,1.17711109784067,0.394022327891363,2.78272026257993,1,0.156159192214663,0.119089089573006,0.164850421252378,2.79611636812091,1,0.155353902915309
"nwis_01480617",2008-05-05,-0.091800408,0.124354454,0.170930964,0.719277382812662,0.31109878189785,1.79603983099111,1,0.228709743254443,0.0701765781921652,0.155991312029941,1.64534762326045,1,0.246914629025896
"nwis_01480617",2008-05-06,-0.173082211,0.091678614,0.113922329,0.51796311259648,0.274289144777954,1.30394620315028,1,0.291045307494447,0.054638973526638,0.153150313282876,1.45140961450093,1,0.267447953387194
"nwis_01480617",2008-05-07,-0.305147164,0.097662603,0.119954384,0.296954387741375,0.247662389237733,0.744504890468305,1,0.413339180367547,0.00143505351876284,0.146740395426647,0.00126029376946751,1,0.972550379069744
"nwis_01480617",2008-05-08,-0.309735047,0.187503616,0.136745844,0.267940485388446,0.235402712142441,0.677330537324611,1,0.431772893589295,-0.0071277551907534,0.143122224091731,0.0295935143491546,1,0.867221869171569
"nwis_01480617",2008-05-09,0.078185415,0.932479851,0.140334799,0.27710811202521,0.232462815796702,0.717134549264715,1,0.419033260666007,-0.0094578796831808,0.134821212228808,0.0700351783330489,1,0.797246482824105
"nwis_01480617",2008-05-10,0.222218492,0.28157382,0.151355452,0.260536644112753,0.24008119541222,0.556087499859077,1,0.477177528564056,-0.000781691983460941,0.130832519624077,0.000562139233452104,1,0.981665070493756
"nwis_01480617",2008-05-11,0.217214421,0.219557484,0.152110907,0.238969839278316,0.250945877658391,0.406486034712604,1,0.544040758275952,0.00670584367203228,0.12208103693868,0.0434652420892087,1,0.84006189116234
"nwis_01480617",2008-05-12,0.437974813,0.229757687,0.111749393,0.182411263142688,0.27103499444911,0.222981124546289,1,0.651144345614731,0.00261049006826234,0.119226362031355,0.0046189076296398,1,0.947483377991688
"nwis_01480617",2008-05-13,0.128231222,0.146492297,0.10582819,0.0357367574912326,0.300808134619728,0.00529464680806593,1,0.944358691580416,0.00447703579709137,0.118874578486677,0.00823832398002986,1,0.930221812307244
"nwis_01480617",2008-05-14,-0.018917247,0.137987878,0.10524821,-0.326811950692542,0.373996515430936,0.159768883501009,1,0.70587275679264,0.0665138750626903,0.107246036125904,0.814150571236627,1,0.40166476839541
"nwis_01480617",2008-05-16,0.058026584,NA,0.085807113,NA,NA,NA,NA,NA,0.308997259545226,0.159128841309841,0.192114336087955,1,0.676503193281729
"nwis_01480617",2008-05-17,0.06620455,0.300465781,0.084628418,0.887976833127023,0.202434118261164,2.21290425885474,1,0.19701978237218,0.319009804165417,0.167811825329354,0.171937680569166,1,0.695585798717988
"nwis_01480617",2008-05-20,0.420130303,0.834056748,0.160993988,1.17117030689358,0.272607065178446,17.3405258122755,1,0.00878828725786766,-0.407629897298991,0.6288129943978,0.104609897957422,1,0.759455839813787
"nwis_01480617",2008-05-21,0.242247151,0.712407851,0.945953806,0.852196578145856,0.33399504100294,14.1553186839448,1,0.00937253404421487,0.120874550054735,0.542108307954116,0.0197152593524939,1,0.892930395381233
"nwis_01480617",2008-05-22,0.250794813,0.411514275,NA,0.629476599129091,0.368205362852851,12.0290809779539,1,0.0104298755767381,NA,NA,NA,NA,NA
"nwis_01480617",2008-05-23,0.089295988,0.237188945,1.402545921,0.647698903068277,0.37962753427921,15.0927368778447,1,0.00601454120282682,0.517648048612202,0.629719203627433,0.96498810917008,1,0.36386964650439
"nwis_01480617",2008-05-24,-0.025897585,0.276018694,0.91799967,0.656575670720358,0.375785067486947,18.2633802179621,1,0.00271103370990517,0.558598159223457,0.609125643348526,1.30575021726913,1,0.290738421937984
"nwis_01480617",2008-05-25,-0.134651781,0.200164369,0.512161874,0.61596292231987,0.382888167381267,19.3057422153358,1,0.00173586472805612,0.566192341858458,0.607927870735432,1.73529589008489,1,0.224212327039941
"nwis_01480617",2008-05-26,-0.351836981,0.174209081,0.270715776,0.392544858059013,0.345920382825596,7.69229267597975,1,0.0216294432457946,1.32940777200629,0.835516870404846,20.3106349986492,1,0.001984359061751
"nwis_01480617",2008-05-27,-0.546578821,0.173933252,0.250481964,0.16102800834868,0.272711293743432,4.74260648577252,1,0.0573842188630833,1.44311238120555,0.911387433887244,19.8816158583626,1,0.00211420450889643
"nwis_01480617",2008-05-28,-0.300558227,0.165890371,0.262248288,0.0552706068702576,0.229094466434329,0.745823157205323,1,0.410226143461156,1.39128757004465,0.904262351725443,23.5205604957369,1,0.000908586430201245
"nwis_01480617",2008-05-29,-0.233324425,0.18483823,0.289151044,0.0711905587714016,0.231818338853866,0.878255051627368,1,0.373145148749609,0.877706918944893,0.680152594037073,17.9552814286095,1,0.00218275122605693
"nwis_01480617",2008-05-30,-0.425516088,0.21579397,0.349835935,-0.0784029959038325,0.176536618945947,0.406247862072882,1,0.539753778376817,0.484054032699862,0.482641184991956,15.7408705058461,1,0.0032670914366574
"nwis_01480617",2008-05-31,-0.462822789,0.307781862,0.296321573,-0.184383357331315,0.133005941651636,1.38052857099854,1,0.270159538772392,0.267597175872034,0.37421712360633,6.03805545937517,1,0.036322411604719
"nwis_01480617",2008-06-01,-0.603444906,0.210543243,0.239806382,-0.148445039024098,0.151977861621751,1.01776129126755,1,0.339402551413451,0.249878618689239,0.368363303820766,5.79707977984766,1,0.0393965156505922
"nwis_01480617",2008-06-02,-0.581113984,0.176004574,0.17974757,-0.0361382866617687,0.210310801773137,0.111326163037197,1,0.746281683411612,0.179098985276253,0.333340560021395,5.32973884969649,1,0.0463408443285877
"nwis_01480617",2008-06-03,-0.611353633,0.160334998,0.15916888,0.0130082208995909,0.244277432474005,0.0237061432911478,1,0.881032174355539,0.12072004780155,0.305474994307317,3.12382357746451,1,0.11095456754836
"nwis_01480617",2008-06-04,-0.571212499,0.350500574,0.16510474,0.0826862485167099,0.295770097941652,1.28188275576219,1,0.286811772422603,0.104481314215339,0.293704590010926,2.81010677941291,1,0.127988727481604
"nwis_01480617",2008-06-05,-0.647467692,0.326962831,0.226113715,0.105022207436787,0.317223096583616,1.71369299416343,1,0.226855125517582,0.0543210113489228,0.245527168431481,1.11614963348213,1,0.321605697539737
"nwis_01480617",2008-06-06,-0.718656265,0.245613508,0.209196041,0.0593469431474226,0.281681224892592,0.521078638679426,1,0.490939483042669,0.0168956419993679,0.20602940592353,0.215718299579055,1,0.654700037150255
"nwis_01480617",2008-06-07,-0.998932676,0.191564245,0.187804627,0.0712133659223296,0.296569290619111,0.754285432747596,1,0.410419142903727,0.00509172344638043,0.188932237666297,0.0259747543464928,1,0.875957695771583
"nwis_01480617",2008-06-08,-1.149268683,0.226015673,0.212558217,0.114085812953691,0.345444258240038,2.22726670268783,1,0.173939114057345,0.0055528680922565,0.191501572282489,0.0264512227156821,1,0.87483629633749
"nwis_01480617",2008-06-09,-1.255050819,0.178811682,0.166646977,0.191628780654232,0.437350971256998,12.0917090889329,1,0.00835251612797668,0.0148512293330634,0.214164380367583,0.0560870786565097,1,0.818742523896677
"nwis_01480617",2008-06-11,-1.085137668,0.262531789,0.175237044,0.137862375785829,0.387614205331179,2.02334814735008,1,0.192695581784518,0.04154050970208,0.23639371545343,0.182281776822055,1,0.680677459672388
"nwis_01480617",2008-06-12,-1.029092236,0.231550679,0.163714976,0.209883984367017,0.465216923341654,6.29562385668113,1,0.0364214988997081,0.0440077224639804,0.239031377023517,0.214609851888668,1,0.655520078350985
"nwis_01480617",2008-06-13,-1.026327234,0.243231417,0.198981056,0.260976070164116,0.525788632759415,38.0845593020237,1,0.000267691796280974,0.066798407802211,0.263739274007768,1.24878487633487,1,0.296218101057285
"nwis_01480617",2008-06-14,-0.99810194,0.300230634,0.295507929,0.190207643911061,0.451590649098455,11.7543965335647,1,0.00897509381555547,0.102292714659423,0.296688540760913,3.66389663126562,1,0.0919438835240929
"nwis_01480617",2008-06-15,-0.973163534,0.314468442,0.161393394,0.126952866646472,0.394650018543703,3.67981176286419,1,0.0913570461554504,0.110532230173346,0.305852170896771,3.57115160126769,1,0.0954627756383438
"nwis_01480617",2008-06-16,-0.888135541,0.286699408,0.172429396,0.124587026774649,0.388524206582512,3.62437110402275,1,0.0893466158210652,0.113181356221626,0.312711488903255,3.62664483223954,1,0.0892613267869659
"nwis_01480617",2008-06-17,-0.703202256,0.295891123,0.211279954,0.143791870647474,0.396730481258473,3.53032270186285,1,0.092967099240324,0.102672735577582,0.306417196312317,2.64375756326074,1,0.138401897074351
"nwis_01480617",2008-06-18,-0.431501257,0.429009662,0.242455043,0.135297988232525,0.391219921230138,2.88212238412401,1,0.123795515746442,0.0698414707354057,0.288038327831486,1.13522597026038,1,0.314411273619684
"nwis_01480617",2008-06-19,-0.494095112,0.283713543,0.270490843,0.128875133790709,0.38720779992176,2.00218709729992,1,0.194796601377109,0.0576148780256231,0.28040082435322,0.602978491488654,1,0.45978429873304
"nwis_01480617",2008-06-20,-0.589597041,0.255829912,0.258639098,0.166296660451211,0.409176048680276,3.13490592862405,1,0.11458712603571,0.10568495146096,0.312885671220599,2.45643836397279,1,0.15567942679817
"nwis_01480617",2008-06-21,-0.791268631,0.24812759,0.269976357,0.214706432714062,0.439760014725719,6.07905072508136,1,0.0389785604551572,0.0449022126808857,0.276963329399527,0.502865683176096,1,0.49838551367164
"nwis_01480617",2008-06-22,-0.894260938,0.20721894,0.220276366,0.245622320749861,0.457332122137649,10.874337956952,1,0.0108973582538921,0.0809873030081191,0.303256094298711,1.83907295096701,1,0.212092930337057
"nwis_01480617",2008-06-23,-0.904558447,0.262689079,0.259775622,0.20548995147719,0.429841628941255,8.67936039318501,1,0.0185365917895544,0.108706032260139,0.325784260925319,4.58496785215104,1,0.0646500403236436
"nwis_01480617",2008-06-25,-0.826497255,0.261506456,0.26989665,0.0180528908165277,0.270491834026803,0.0427065916950257,1,0.841441494364253,0.198074692709406,0.410242104336149,12.0388195825691,1,0.00844646280774621
"nwis_01480617",2008-06-26,-0.87755082,0.277943559,0.262107628,0.0188176762062644,0.274952198654014,0.0220098922862682,1,0.885732116545072,0.29866518159404,0.511894336362452,22.328551894704,1,0.00149191629669313
"nwis_01480617",2008-06-27,-1.039595691,0.196420287,0.156036948,0.0609249726603472,0.312259626808733,0.152639847337944,1,0.706223342546338,0.325964015943143,0.53454665447946,13.4440290817332,1,0.0063404207755558
"nwis_01480617",2008-06-28,-1.100570317,0.242415815,0.184029939,0.140709393091968,0.393417996466964,0.881206969181338,1,0.375344151575847,0.363906274696177,0.572787686893509,16.9496384352992,1,0.00335808876732676
"nwis_01480617",2008-06-29,-1.131124133,0.244259663,0.189667975,0.27049949855687,0.533270154879038,2.14464517551481,1,0.181227246992178,0.270193636418665,0.47159398273008,6.47334149058416,1,0.0344804858610593
"nwis_01480617",2008-06-30,-1.001701539,0.343201686,0.218299007,0.277954908582039,0.541319651923658,2.8084255471778,1,0.128088796600888,0.223872687587152,0.421581932492129,4.41594652511749,1,0.0649688806067144
"nwis_01480617",2008-07-01,-0.99810194,0.285743516,0.232075803,0.423439018718107,0.693835410592769,5.83915035102575,1,0.0388371281870217,0.143754095334553,0.338339908499072,1.70161826871507,1,0.224445978787715
"nwis_01480617",2008-07-02,-1.00862199,0.205193661,0.164530543,0.550324580728899,0.830278196327284,8.3114568213001,1,0.0180905654498731,0.0482875156041556,0.238435837513364,0.267065085724529,1,0.617765652480643
"nwis_01480617",2008-07-03,-1.049264954,0.216494395,0.175106458,0.425577382891386,0.715574280680333,7.48913911280417,1,0.0229739455830281,0.00604426421149858,0.200391932509549,0.00698809044643164,1,0.935208436928015
"nwis_01480617",2008-07-04,-0.888135541,0.375852575,0.183553449,0.405455075030001,0.697120343413041,6.51881196353031,1,0.0310315802307655,0.054470795441947,0.244388135935694,0.295120091564541,1,0.600152338393665
"nwis_01480617",2008-07-05,-0.891198478,0.300135284,0.18150417,0.43141989698806,0.720892609185674,6.03489913473487,1,0.036360706664167,0.0789785120961221,0.267024530259302,0.508727786698374,1,0.493768192479972
"nwis_01480617",2008-07-06,-0.923747529,0.324973281,0.206525536,0.432879243323862,0.716905543760896,6.56587574025921,1,0.0335217456223491,0.0797927467267915,0.264799968026229,0.536057794116318,1,0.48496516167516
"nwis_01480617",2008-07-07,-0.955965311,0.351388412,0.200879839,0.458648524255979,0.741239251050538,9.2569246938436,1,0.0160018919309149,-0.0585727094768963,0.128313118137595,0.240067581220489,1,0.637310634054772
"nwis_01480617",2008-07-08,-1.147619873,0.259430197,0.201071071,0.491064870973829,0.780918068003223,23.0378381656932,1,0.00135592650370053,-0.0815249764991406,0.108824416413593,0.656246136035235,1,0.441317103747749
"nwis_01480617",2008-07-09,-1.084034871,0.269405052,0.131545586,0.470879745606691,0.758794776468391,18.4309771555333,1,0.00264016085815548,-0.0820183987916459,0.111829203813409,0.683300178559539,1,0.432413859633304
"nwis_01480617",2008-07-10,-1.052579033,0.251962841,0.173338045,0.412148085346878,0.689361063600363,11.5607653417096,1,0.00935891090645282,-0.0818338775856886,0.118842849343631,0.379250924188768,1,0.555116491544043
"nwis_01480617",2008-07-12,-1.141847946,0.20547771,0.259180386,0.468550171434525,0.747088742652359,8.6711835035345,1,0.0185759827522964,-0.168640326840217,0.0321920393466922,0.823831303608045,1,0.390583576924867
"nwis_01480617",2008-07-13,-1.197297892,0.180530215,0.217830525,0.224584904286263,0.471039282463365,4.36297861347334,1,0.0701516375230642,-0.166190158360758,0.0333780160750341,0.989801067376197,1,0.348926762112
"nwis_01480617",2008-07-14,-1.008068443,0.223206569,0.206873347,0.157949961419604,0.393579511443385,4.54263165303694,1,0.0656553291640503,-0.118545156163907,0.0877622770295457,0.850721292431511,1,0.383322059379778
"nwis_01480617",2008-07-15,-1.047331483,0.220280995,0.264818711,0.0996341164600578,0.32223715524564,5.01792569526522,1,0.0554191611367052,0.00407074628949466,0.23575505352978,0.00275557841639317,1,0.959422513905697
"nwis_01480617",2008-07-16,-1.111861515,0.194396081,0.250944809,0.0461501565492131,0.257169768983809,1.44651958530928,1,0.263472209041402,0.0825472859594571,0.332964050579869,1.82609685291411,1,0.213558099025014
"nwis_01480617",2008-07-17,-1.187152978,0.191794539,0.259310824,0.0602087615202856,0.272100319835335,2.36115983987031,1,0.158766096451511,0.111813320262565,0.364045229280328,2.80751896630446,1,0.128142799475402
"nwis_01480617",2008-07-18,-1.303093449,0.18039159,0.243639334,0.0591556922127896,0.270595208830351,1.95505016399142,1,0.199590272557849,0.100518783619364,0.347902387325989,2.11731269908706,1,0.183728999663381
"nwis_01480617",2008-07-19,-1.354009279,0.203934581,0.231902236,0.0628948119955877,0.277334310640508,2.30896842252698,1,0.172428983176171,-0.0171520506189987,0.194971188022547,0.0322530737650749,1,0.861938768532842
"nwis_01480617",2008-07-20,-1.416721909,0.192724769,0.201596244,0.312646196223517,0.602648359708428,6.75852519500454,1,0.0354397941142157,-0.0554425857428061,0.145416112190082,0.358912268047056,1,0.56568573107267
"nwis_01480617",2008-07-21,-1.324619588,0.220912741,0.195381938,0.414997608509993,0.741449557001835,13.1967399006139,1,0.00836743133037303,-0.0904765370282216,0.0974947831627742,1.25980207946038,1,0.294242916797804
"nwis_01480617",2008-07-22,-1.322985526,0.171753794,0.173044594,0.461777631512132,0.80918349928513,38.3325657813542,1,0.000449031198436088,-0.115229505303255,0.0612272068366741,3.13503378933394,1,0.11458081940016
"nwis_01480617",2008-07-24,-0.982865565,NA,0.129031443,NA,NA,NA,NA,NA,-0.0802476539631382,0.0935711481035425,3.73734098043893,1,0.0892758417618552
